# time	voltage	position	halleffect	state	goal
4.3099999999999525	12.0	0.2752391896361943	false	RUNNING	1.0
4.319999999999952	12.0	0.2945448170707117	false	RUNNING	1.0
4.329999999999952	12.0	0.31447955583023374	false	RUNNING	1.0
4.339999999999952	12.0	0.3350411638044902	false	RUNNING	1.0
4.349999999999952	11.392290880522161	0.3562274068739403	false	RUNNING	1.0
4.3599999999999515	7.6967830267389985	0.37802014361525127	false	RUNNING	1.0
4.369999999999951	4.248392600270456	0.40030100218438414	false	RUNNING	1.0
4.379999999999951	1.2977026296341307	0.42285978541264146	false	RUNNING	1.0
4.389999999999951	-1.1906452775719956	0.4455079800195064	false	RUNNING	1.0
4.399999999999951	-3.2723987643070913	0.4680857646363903	false	RUNNING	1.0
4.40999999999995	-4.999173750385474	0.4904593171472702	false	RUNNING	1.0
4.41999999999995	-6.416796621749768	0.512517587973641	false	RUNNING	1.0
4.42999999999995	-7.565749119310489	0.5341693685749824	false	RUNNING	1.0
4.43999999999995	-8.481747524102374	0.5553406954627307	false	RUNNING	1.0
4.4499999999999496	-9.196275866588017	0.5759725591403677	false	RUNNING	1.0
4.459999999999949	-9.73706235214076	0.5960188844017698	false	RUNNING	1.0
4.469999999999949	-10.128503645138707	0.6154447514965786	false	RUNNING	1.0
4.479999999999949	-10.392042515540865	0.6342248309609725	false	RUNNING	1.0
4.489999999999949	-10.546503889627544	0.6523420078975385	false	RUNNING	1.0
4.4999999999999485	-10.608393816672226	0.6697861741546384	false	RUNNING	1.0
4.509999999999948	-10.592165378958619	0.6865531692334984	false	RUNNING	1.0
4.519999999999948	-10.510455139064014	0.7026438528709044	false	RUNNING	1.0
4.529999999999948	-10.374293331145122	0.7180632941345952	false	RUNNING	1.0
4.539999999999948	-10.193290657289843	0.7328200635520458	false	RUNNING	1.0
4.549999999999947	-9.975804241399146	0.7469256162934826	false	RUNNING	1.0
4.559999999999947	-9.729085017556912	0.7603937557664634	false	RUNNING	1.0
